case,event,timestamp
1,Loan__application_received,2508-02-15T12:30:00.000+00:00
1,Check__application__form_completeness,2508-02-15T12:30:00.000+00:00
1,Appraise_property,2508-02-15T12:36:29.238+00:00
1,Check_credit_history,2508-02-15T12:36:29.238+00:00
1,Assess_loan_risk,2508-02-15T13:03:08.822+00:00
1,Assess_eligibility,2508-02-15T13:26:17.390+00:00
1,Reject_application,2508-02-15T13:53:50.319+00:00
1,Loan_application_rejected,2508-02-15T14:31:16.628+00:00
2,Loan__application_received,2370-02-21T10:30:00.000+00:00
2,Check__application__form_completeness,2370-02-21T10:30:00.000+00:00
2,Appraise_property,2370-02-21T10:40:03.803+00:00
2,Check_credit_history,2370-02-21T10:40:03.803+00:00
2,Assess_loan_risk,2370-02-21T10:42:11.741+00:00
2,Assess_eligibility,2370-02-21T10:59:19.724+00:00
2,Reject_application,2370-02-21T11:42:31.102+00:00
2,Loan_application_rejected,2370-02-21T12:05:50.850+00:00
3,Loan__application_received,2040-02-22T16:00:00.000+00:00
3,Check__application__form_completeness,2040-02-22T16:00:00.000+00:00
3,Appraise_property,2040-02-22T16:00:50.796+00:00
3,Check_credit_history,2040-02-22T16:00:50.796+00:00
3,Assess_loan_risk,2040-02-22T16:10:43.598+00:00
3,Assess_eligibility,2040-02-22T16:27:44.138+00:00
3,Prepare_acceptance_pack,2040-02-22T16:45:15.484+00:00
3,Check_if_home_insurance_quote_is_requested,2040-02-25T09:26:52.924+00:00
3,Send_home_insurance_quote,2040-02-25T09:37:24.075+00:00
3,Verify_repayment_agreement,2040-02-25T10:04:27.456+00:00
3,Cancel_application,2040-02-25T10:30:51.587+00:00
3,Loan__application_canceled,2040-02-25T10:33:10.370+00:00
4,Loan__application_received,2292-02-11T15:00:00.000+00:00
4,Check__application__form_completeness,2292-02-11T15:00:00.000+00:00
4,Appraise_property,2292-02-11T15:00:04.358+00:00
4,Check_credit_history,2292-02-11T15:00:04.358+00:00
4,Assess_loan_risk,2292-02-11T15:04:19.872+00:00
4,Assess_eligibility,2292-02-11T15:50:43.563+00:00
4,Prepare_acceptance_pack,2292-02-11T16:16:40.618+00:00
4,Check_if_home_insurance_quote_is_requested,2292-02-11T16:17:49.680+00:00
4,Send_acceptance_pack,2292-02-11T16:39:18.381+00:00
4,Verify_repayment_agreement,2292-02-12T09:01:19.916+00:00
4,Approve_application,2292-02-12T09:23:27.402+00:00
4,Loan__application_approved,2292-02-12T09:40:52.960+00:00
5,Loan__application_received,2026-02-12T11:30:00.000+00:00
5,Check__application__form_completeness,2026-02-12T11:30:00.000+00:00
5,Appraise_property,2026-02-12T12:01:58.833+00:00
5,Check_credit_history,2026-02-12T12:01:58.833+00:00
5,Assess_loan_risk,2026-02-12T12:20:15.544+00:00
