case,event,timestamp
1,Loan__application_received,2819-02-20T12:30:00.000+00:00
1,Check__application__form_completeness,2819-02-20T12:30:00.000+00:00
1,Appraise_property,2819-02-20T12:30:57.955+00:00
1,Check_credit_history,2819-02-20T12:30:57.955+00:00
1,Assess_loan_risk,2819-02-20T13:05:28.245+00:00
1,Assess_eligibility,2819-02-20T13:33:33.988+00:00
1,Reject_application,2819-02-20T13:48:47.112+00:00
1,Loan_application_rejected,2819-02-20T14:00:35.404+00:00
2,Loan__application_received,2232-02-05T13:00:00.000+00:00
2,Check__application__form_completeness,2232-02-05T13:00:00.000+00:00
2,Appraise_property,2232-02-05T13:43:47.352+00:00
2,Check_credit_history,2232-02-05T13:43:47.352+00:00
2,Assess_loan_risk,2232-02-05T13:51:44.457+00:00
2,Assess_eligibility,2232-02-05T14:51:39.494+00:00
2,Prepare_acceptance_pack,2232-02-05T14:54:53.361+00:00
2,Check_if_home_insurance_quote_is_requested,2232-02-05T15:31:18.418+00:00
2,Send_home_insurance_quote,2232-02-05T15:31:55.979+00:00
2,Verify_repayment_agreement,2232-02-05T15:40:36.161+00:00
2,Cancel_application,2232-02-05T15:45:36.657+00:00
2,Loan__application_canceled,2232-02-05T15:46:25.831+00:00
3,Loan__application_received,2491-02-21T15:30:00.000+00:00
3,Check__application__form_completeness,2491-02-21T15:30:00.000+00:00
3,Return_application_back_to_applicant,2491-02-21T16:23:05.127+00:00
3,Receive_updated_application,2491-02-21T16:29:39.979+00:00
3,Check__application__form_completeness,2491-02-21T16:39:07.951+00:00
3,Appraise_property,2491-02-21T16:43:40.055+00:00
3,Check_credit_history,2491-02-21T16:43:40.055+00:00
3,Assess_loan_risk,2491-02-22T09:21:29.968+00:00
3,Assess_eligibility,2491-02-22T10:00:54.879+00:00
3,Reject_application,2491-02-22T10:49:44.097+00:00
3,Loan_application_rejected,2491-02-22T11:00:36.324+00:00
4,Loan__application_received,2568-02-05T16:30:00.000+00:00
4,Check__application__form_completeness,2568-02-05T16:30:00.000+00:00
4,Appraise_property,2568-02-05T16:55:04.622+00:00
4,Check_credit_history,2568-02-05T16:55:04.622+00:00
4,Assess_loan_risk,2568-02-06T09:07:16.876+00:00
4,Assess_eligibility,2568-02-06T09:11:35.614+00:00
4,Prepare_acceptance_pack,2568-02-06T09:40:14.713+00:00
4,Check_if_home_insurance_quote_is_requested,2568-02-06T10:28:11.511+00:00
4,Send_home_insurance_quote,2568-02-06T11:41:42.132+00:00
4,Verify_repayment_agreement,2568-02-06T12:24:17.875+00:00
4,Approve_application,2568-02-06T12:38:48.279+00:00
4,Loan__application_approved,2568-02-06T12:47:39.694+00:00
5,Loan__application_received,2672-02-04T12:00:00.000+00:00
5,Check__application__form_completeness,2672-02-04T12:00:00.000+00:00
5,Return_application_back_to_applicant,2672-02-04T12:21:31.250+00:00
5,Receive_updated_application,2672-02-04T12:48:49.613+00:00
5,Check__application__form_completeness,2672-02-04T12:52:42.688+00:00
5,Appraise_property,2672-02-04T13:11:09.348+00:00
5,Check_credit_history,2672-02-04T13:11:09.348+00:00
5,Assess_loan_risk,2672-02-04T13:33:51.910+00:00
5,Assess_eligibility,2672-02-04T14:07:54.589+00:00
