case,event,timestamp
1,Loan__application_received,2453-02-04T09:00:00.000+00:00
1,Check__application__form_completeness,2453-02-04T09:00:00.000+00:00
1,Return_application_back_to_applicant,2453-02-04T11:02:57.554+00:00
1,Receive_updated_application,2453-02-04T11:25:31.620+00:00
1,Check__application__form_completeness,2453-02-04T11:57:27.185+00:00
1,Appraise_property,2453-02-04T12:58:39.318+00:00
1,Check_credit_history,2453-02-04T12:58:39.318+00:00
1,Assess_loan_risk,2453-02-04T13:31:47.274+00:00
1,Assess_eligibility,2453-02-04T13:54:29.949+00:00
1,Reject_application,2453-02-04T14:20:29.802+00:00
1,Loan_application_rejected,2453-02-04T14:23:50.139+00:00
2,Loan__application_received,2265-02-22T13:00:00.000+00:00
2,Check__application__form_completeness,2265-02-22T13:00:00.000+00:00
2,Appraise_property,2265-02-22T13:18:35.378+00:00
2,Check_credit_history,2265-02-22T13:18:35.378+00:00
2,Assess_loan_risk,2265-02-22T13:24:55.555+00:00
2,Assess_eligibility,2265-02-22T13:35:34.592+00:00
2,Prepare_acceptance_pack,2265-02-22T14:05:16.945+00:00
2,Check_if_home_insurance_quote_is_requested,2265-02-22T14:45:19.120+00:00
2,Send_home_insurance_quote,2265-02-22T14:53:55.674+00:00
2,Verify_repayment_agreement,2265-02-25T09:42:11.793+00:00
2,Cancel_application,2265-02-25T10:30:54.648+00:00
2,Loan__application_canceled,2265-02-25T12:06:45.031+00:00
3,Loan__application_received,2635-02-20T13:30:00.000+00:00
3,Check__application__form_completeness,2635-02-20T13:30:00.000+00:00
3,Appraise_property,2635-02-20T13:49:54.516+00:00
3,Check_credit_history,2635-02-20T13:49:54.516+00:00
3,Assess_loan_risk,2635-02-20T14:01:39.143+00:00
3,Assess_eligibility,2635-02-20T14:10:26.049+00:00
3,Prepare_acceptance_pack,2635-02-20T14:12:58.005+00:00
3,Check_if_home_insurance_quote_is_requested,2635-02-20T14:35:12.506+00:00
3,Send_acceptance_pack,2635-02-20T15:32:54.132+00:00
3,Verify_repayment_agreement,2635-02-20T15:35:20.988+00:00
3,Cancel_application,2635-02-20T15:56:59.345+00:00
3,Loan__application_canceled,2635-02-20T16:04:11.033+00:00
4,Loan__application_received,2771-02-12T13:00:00.000+00:00
4,Check__application__form_completeness,2771-02-12T13:00:00.000+00:00
4,Appraise_property,2771-02-12T13:10:20.333+00:00
4,Check_credit_history,2771-02-12T13:10:20.333+00:00
4,Assess_loan_risk,2771-02-12T14:04:41.110+00:00
4,Assess_eligibility,2771-02-12T15:40:47.953+00:00
4,Prepare_acceptance_pack,2771-02-12T15:46:39.312+00:00
4,Check_if_home_insurance_quote_is_requested,2771-02-12T16:45:25.405+00:00
4,Send_acceptance_pack,2771-02-12T16:49:33.041+00:00
4,Verify_repayment_agreement,2771-02-12T16:50:01.292+00:00
4,Cancel_application,2771-02-13T10:42:57.046+00:00
4,Loan__application_canceled,2771-02-13T10:46:15.453+00:00
5,Loan__application_received,2926-02-12T10:00:00.000+00:00
5,Check__application__form_completeness,2926-02-12T10:00:00.000+00:00
5,Appraise_property,2926-02-12T10:09:01.708+00:00
5,Check_credit_history,2926-02-12T10:09:01.708+00:00
5,Assess_loan_risk,2926-02-12T10:24:21.486+00:00
5,Assess_eligibility,2926-02-12T10:54:14.452+00:00
5,Reject_application,2926-02-12T11:03:24.423+00:00
5,Loan_application_rejected,2926-02-12T12:01:54.091+00:00
6,Loan__application_received,2531-02-18T12:30:00.000+00:00
6,Check__application__form_completeness,2531-02-18T12:30:00.000+00:00
6,Appraise_property,2531-02-18T12:52:02.947+00:00
6,Check_credit_history,2531-02-18T12:52:02.947+00:00
6,Assess_loan_risk,2531-02-18T13:03:39.624+00:00
6,Assess_eligibility,2531-02-18T13:23:02.820+00:00
6,Prepare_acceptance_pack,2531-02-18T13:58:02.615+00:00
6,Check_if_home_insurance_quote_is_requested,2531-02-18T13:58:53.178+00:00
6,Send_acceptance_pack,2531-02-18T14:06:34.514+00:00
6,Verify_repayment_agreement,2531-02-18T14:54:19.759+00:00
6,Approve_application,2531-02-18T15:34:10.380+00:00
6,Loan__application_approved,2531-02-18T16:09:34.214+00:00
7,Loan__application_received,2229-02-15T10:00:00.000+00:00
7,Check__application__form_completeness,2229-02-15T10:00:00.000+00:00
7,Appraise_property,2229-02-15T10:17:04.552+00:00
7,Check_credit_history,2229-02-15T10:17:04.552+00:00
7,Assess_loan_risk,2229-02-15T11:47:14.674+00:00
7,Assess_eligibility,2229-02-15T11:52:33.722+00:00
7,Reject_application,2229-02-15T13:03:01.738+00:00
7,Loan_application_rejected,2229-02-15T13:17:44.310+00:00
8,Loan__application_received,2417-02-25T12:00:00.000+00:00
8,Check__application__form_completeness,2417-02-25T12:00:00.000+00:00
8,Appraise_property,2417-02-25T12:44:49.764+00:00
8,Check_credit_history,2417-02-25T12:44:49.764+00:00
8,Assess_loan_risk,2417-02-25T13:06:54.039+00:00
8,Assess_eligibility,2417-02-25T16:20:59.361+00:00
8,Prepare_acceptance_pack,2417-02-25T16:50:49.402+00:00
8,Check_if_home_insurance_quote_is_requested,2417-02-25T16:51:43.739+00:00
8,Send_acceptance_pack,2417-02-26T09:11:08.047+00:00
8,Verify_repayment_agreement,2417-02-26T10:56:38.450+00:00
8,Approve_application,2417-02-26T11:30:05.385+00:00
8,Loan__application_approved,2417-02-26T11:45:33.758+00:00
9,Loan__application_received,2764-02-07T11:30:00.000+00:00
9,Check__application__form_completeness,2764-02-07T11:30:00.000+00:00
9,Appraise_property,2764-02-07T11:39:55.131+00:00
9,Check_credit_history,2764-02-07T11:39:55.131+00:00
9,Assess_loan_risk,2764-02-07T12:09:28.457+00:00
9,Assess_eligibility,2764-02-07T12:09:54.761+00:00
9,Prepare_acceptance_pack,2764-02-07T12:31:32.199+00:00
9,Check_if_home_insurance_quote_is_requested,2764-02-07T12:46:51.443+00:00
9,Send_home_insurance_quote,2764-02-07T12:48:42.682+00:00
9,Verify_repayment_agreement,2764-02-07T12:48:48.368+00:00
9,Cancel_application,2764-02-07T13:20:35.580+00:00
9,Loan__application_canceled,2764-02-07T13:30:45.993+00:00
10,Loan__application_received,2254-02-22T10:00:00.000+00:00
10,Check__application__form_completeness,2254-02-22T10:00:00.000+00:00
10,Appraise_property,2254-02-22T10:39:25.378+00:00
10,Check_credit_history,2254-02-22T10:39:25.378+00:00
10,Assess_loan_risk,2254-02-22T10:51:28.857+00:00
10,Assess_eligibility,2254-02-22T11:03:45.629+00:00
10,Reject_application,2254-02-22T11:30:09.670+00:00
10,Loan_application_rejected,2254-02-22T12:40:46.981+00:00
11,Loan__application_received,2854-02-08T10:30:00.000+00:00
11,Check__application__form_completeness,2854-02-08T10:30:00.000+00:00
11,Appraise_property,2854-02-08T10:33:46.344+00:00
11,Check_credit_history,2854-02-08T10:33:46.344+00:00
11,Assess_loan_risk,2854-02-08T10:55:02.360+00:00
11,Assess_eligibility,2854-02-08T11:25:48.519+00:00
11,Prepare_acceptance_pack,2854-02-08T11:42:35.946+00:00
11,Check_if_home_insurance_quote_is_requested,2854-02-08T12:06:32.122+00:00
11,Send_home_insurance_quote,2854-02-08T12:18:52.263+00:00
11,Verify_repayment_agreement,2854-02-08T12:39:45.526+00:00
11,Approve_application,2854-02-08T14:05:07.917+00:00
11,Loan__application_approved,2854-02-08T14:06:35.730+00:00
12,Loan__application_received,2765-02-13T10:00:00.000+00:00
12,Check__application__form_completeness,2765-02-13T10:00:00.000+00:00
12,Appraise_property,2765-02-13T10:29:42.062+00:00
12,Check_credit_history,2765-02-13T10:29:42.062+00:00
12,Assess_loan_risk,2765-02-13T10:30:58.907+00:00
12,Assess_eligibility,2765-02-13T11:07:40.792+00:00
12,Reject_application,2765-02-13T11:19:34.084+00:00
12,Loan_application_rejected,2765-02-13T11:35:16.598+00:00
13,Loan__application_received,2342-02-21T09:30:00.000+00:00
13,Check__application__form_completeness,2342-02-21T09:30:00.000+00:00
13,Appraise_property,2342-02-21T09:46:51.271+00:00
13,Check_credit_history,2342-02-21T09:46:51.271+00:00
13,Assess_loan_risk,2342-02-21T10:31:50.736+00:00
13,Assess_eligibility,2342-02-21T11:14:00.834+00:00
13,Reject_application,2342-02-21T11:26:17.409+00:00
13,Loan_application_rejected,2342-02-21T11:53:22.924+00:00
14,Loan__application_received,2841-02-22T13:00:00.000+00:00
14,Check__application__form_completeness,2841-02-22T13:00:00.000+00:00
14,Appraise_property,2841-02-22T13:00:17.649+00:00
14,Check_credit_history,2841-02-22T13:00:17.649+00:00
14,Assess_loan_risk,2841-02-22T13:57:08.095+00:00
14,Assess_eligibility,2841-02-22T14:24:13.104+00:00
14,Prepare_acceptance_pack,2841-02-22T14:33:01.105+00:00
14,Check_if_home_insurance_quote_is_requested,2841-02-22T15:29:35.525+00:00
14,Send_home_insurance_quote,2841-02-22T15:33:39.750+00:00
14,Verify_repayment_agreement,2841-02-22T16:56:21.092+00:00
14,Cancel_application,2841-02-25T09:10:50.705+00:00
14,Loan__application_canceled,2841-02-25T09:34:27.490+00:00
15,Loan__application_received,2438-02-13T17:00:00.000+00:00
15,Check__application__form_completeness,2438-02-13T17:00:00.000+00:00
15,Appraise_property,2438-02-14T09:05:45.205+00:00
15,Check_credit_history,2438-02-14T09:05:45.205+00:00
15,Assess_loan_risk,2438-02-14T10:03:54.061+00:00
15,Assess_eligibility,2438-02-14T10:06:47.296+00:00
15,Prepare_acceptance_pack,2438-02-14T10:17:45.370+00:00
15,Check_if_home_insurance_quote_is_requested,2438-02-14T11:14:33.227+00:00
15,Send_home_insurance_quote,2438-02-14T11:40:51.824+00:00
15,Verify_repayment_agreement,2438-02-14T12:22:27.893+00:00
15,Cancel_application,2438-02-14T13:07:30.793+00:00
15,Loan__application_canceled,2438-02-14T13:59:43.016+00:00
16,Loan__application_received,2042-02-13T14:00:00.000+00:00
16,Check__application__form_completeness,2042-02-13T14:00:00.000+00:00
16,Appraise_property,2042-02-13T14:03:05.619+00:00
16,Check_credit_history,2042-02-13T14:03:05.619+00:00
16,Assess_loan_risk,2042-02-13T15:00:50.102+00:00
16,Assess_eligibility,2042-02-13T16:22:07.063+00:00
16,Prepare_acceptance_pack,2042-02-14T09:19:11.325+00:00
16,Check_if_home_insurance_quote_is_requested,2042-02-14T09:32:08.299+00:00
16,Send_home_insurance_quote,2042-02-14T10:42:32.918+00:00
16,Verify_repayment_agreement,2042-02-14T10:51:55.950+00:00
16,Approve_application,2042-02-14T10:59:05.911+00:00
16,Loan__application_approved,2042-02-14T11:05:21.847+00:00
17,Loan__application_received,2125-02-07T13:30:00.000+00:00
17,Check__application__form_completeness,2125-02-07T13:30:00.000+00:00
17,Appraise_property,2125-02-07T14:25:03.883+00:00
17,Check_credit_history,2125-02-07T14:25:03.883+00:00
17,Assess_loan_risk,2125-02-07T14:37:58.592+00:00
17,Assess_eligibility,2125-02-07T14:57:00.194+00:00
17,Reject_application,2125-02-07T15:32:16.860+00:00
17,Loan_application_rejected,2125-02-07T16:40:35.991+00:00
18,Loan__application_received,2266-02-11T14:30:00.000+00:00
18,Check__application__form_completeness,2266-02-11T14:30:00.000+00:00
18,Appraise_property,2266-02-11T14:35:39.692+00:00
18,Check_credit_history,2266-02-11T14:35:39.692+00:00
18,Assess_loan_risk,2266-02-11T15:34:09.554+00:00
18,Assess_eligibility,2266-02-11T15:53:33.072+00:00
18,Prepare_acceptance_pack,2266-02-11T16:40:36.838+00:00
18,Check_if_home_insurance_quote_is_requested,2266-02-11T16:58:35.428+00:00
18,Send_acceptance_pack,2266-02-12T09:17:31.735+00:00
18,Verify_repayment_agreement,2266-02-12T10:23:39.941+00:00
18,Approve_application,2266-02-12T10:55:10.044+00:00
18,Loan__application_approved,2266-02-12T11:10:58.723+00:00
19,Loan__application_received,2423-02-15T11:00:00.000+00:00
19,Check__application__form_completeness,2423-02-15T11:00:00.000+00:00
19,Appraise_property,2423-02-15T11:03:11.346+00:00
19,Check_credit_history,2423-02-15T11:03:11.346+00:00
19,Assess_loan_risk,2423-02-15T11:32:32.773+00:00
19,Assess_eligibility,2423-02-15T12:13:05.028+00:00
19,Reject_application,2423-02-15T12:28:20.580+00:00
19,Loan_application_rejected,2423-02-15T12:28:59.902+00:00
20,Loan__application_received,2329-02-06T12:30:00.000+00:00
20,Check__application__form_completeness,2329-02-06T12:30:00.000+00:00
20,Appraise_property,2329-02-06T12:53:35.547+00:00
20,Check_credit_history,2329-02-06T12:53:35.547+00:00
20,Assess_loan_risk,2329-02-06T14:29:46.440+00:00
20,Assess_eligibility,2329-02-06T15:20:50.608+00:00
20,Prepare_acceptance_pack,2329-02-06T16:59:40.943+00:00
20,Check_if_home_insurance_quote_is_requested,2329-02-07T09:30:41.043+00:00
20,Send_acceptance_pack,2329-02-07T09:40:35.847+00:00
20,Verify_repayment_agreement,2329-02-07T09:42:41.352+00:00
20,Approve_application,2329-02-07T09:49:02.451+00:00
20,Loan__application_approved,2329-02-07T10:19:39.686+00:00
21,Loan__application_received,2260-02-19T17:00:00.000+00:00
21,Check__application__form_completeness,2260-02-19T17:00:00.000+00:00
21,Appraise_property,2260-02-20T10:14:25.925+00:00
21,Check_credit_history,2260-02-20T10:14:25.925+00:00
21,Assess_loan_risk,2260-02-20T10:30:26.399+00:00
21,Assess_eligibility,2260-02-20T10:33:25.724+00:00
21,Reject_application,2260-02-20T11:05:29.112+00:00
21,Loan_application_rejected,2260-02-20T12:05:38.780+00:00
22,Loan__application_received,2889-02-05T09:30:00.000+00:00
22,Check__application__form_completeness,2889-02-05T09:30:00.000+00:00
22,Appraise_property,2889-02-05T09:50:32.751+00:00
22,Check_credit_history,2889-02-05T09:50:32.751+00:00
22,Assess_loan_risk,2889-02-05T10:08:10.367+00:00
22,Assess_eligibility,2889-02-05T11:08:37.924+00:00
22,Prepare_acceptance_pack,2889-02-05T11:51:12.948+00:00
22,Check_if_home_insurance_quote_is_requested,2889-02-05T12:01:44.816+00:00
22,Send_home_insurance_quote,2889-02-05T13:25:43.957+00:00
22,Verify_repayment_agreement,2889-02-05T13:50:39.883+00:00
22,Cancel_application,2889-02-05T13:51:08.786+00:00
22,Loan__application_canceled,2889-02-05T14:32:55.880+00:00
23,Loan__application_received,2588-02-20T16:00:00.000+00:00
23,Check__application__form_completeness,2588-02-20T16:00:00.000+00:00
23,Appraise_property,2588-02-20T16:04:09.288+00:00
23,Check_credit_history,2588-02-20T16:04:09.288+00:00
23,Assess_loan_risk,2588-02-21T09:05:11.081+00:00
23,Assess_eligibility,2588-02-21T09:28:53.724+00:00
23,Reject_application,2588-02-21T10:08:06.161+00:00
23,Loan_application_rejected,2588-02-21T10:39:13.405+00:00
24,Loan__application_received,2052-02-07T11:00:00.000+00:00
24,Check__application__form_completeness,2052-02-07T11:00:00.000+00:00
24,Appraise_property,2052-02-07T11:09:51.073+00:00
24,Check_credit_history,2052-02-07T11:09:51.073+00:00
24,Assess_loan_risk,2052-02-07T11:48:26.144+00:00
24,Assess_eligibility,2052-02-07T12:29:50.713+00:00
24,Prepare_acceptance_pack,2052-02-07T13:40:52.827+00:00
24,Check_if_home_insurance_quote_is_requested,2052-02-07T15:21:59.435+00:00
24,Send_home_insurance_quote,2052-02-07T15:36:57.849+00:00
24,Verify_repayment_agreement,2052-02-07T15:39:58.917+00:00
24,Approve_application,2052-02-07T16:38:52.569+00:00
24,Loan__application_approved,2052-02-07T16:40:17.484+00:00
25,Loan__application_received,2392-02-18T10:30:00.000+00:00
25,Check__application__form_completeness,2392-02-18T10:30:00.000+00:00
25,Appraise_property,2392-02-18T11:30:22.827+00:00
25,Check_credit_history,2392-02-18T11:30:22.827+00:00
25,Assess_loan_risk,2392-02-18T11:43:01.079+00:00
25,Assess_eligibility,2392-02-18T12:12:31.620+00:00
25,Reject_application,2392-02-18T12:13:44.202+00:00
25,Loan_application_rejected,2392-02-18T12:31:28.009+00:00
26,Loan__application_received,2609-02-25T12:00:00.000+00:00
26,Check__application__form_completeness,2609-02-25T12:00:00.000+00:00
26,Appraise_property,2609-02-25T12:46:31.736+00:00
26,Check_credit_history,2609-02-25T12:46:31.736+00:00
26,Assess_loan_risk,2609-02-25T13:13:07.812+00:00
26,Assess_eligibility,2609-02-25T13:32:23.858+00:00
26,Reject_application,2609-02-25T13:35:45.787+00:00
26,Loan_application_rejected,2609-02-25T13:44:51.625+00:00
27,Loan__application_received,2140-02-08T11:30:00.000+00:00
27,Check__application__form_completeness,2140-02-08T11:30:00.000+00:00
27,Appraise_property,2140-02-08T12:00:32.068+00:00
27,Check_credit_history,2140-02-08T12:00:32.068+00:00
27,Assess_loan_risk,2140-02-08T12:21:25.242+00:00
27,Assess_eligibility,2140-02-08T12:49:07.508+00:00
27,Reject_application,2140-02-08T13:19:24.993+00:00
27,Loan_application_rejected,2140-02-08T14:12:37.458+00:00
28,Loan__application_received,2831-02-14T15:00:00.000+00:00
28,Check__application__form_completeness,2831-02-14T15:00:00.000+00:00
28,Appraise_property,2831-02-14T16:23:04.681+00:00
28,Check_credit_history,2831-02-14T16:23:04.681+00:00
28,Assess_loan_risk,2831-02-15T09:08:08.712+00:00
28,Assess_eligibility,2831-02-15T09:28:12.906+00:00
28,Prepare_acceptance_pack,2831-02-15T09:29:28.101+00:00
28,Check_if_home_insurance_quote_is_requested,2831-02-15T10:01:03.429+00:00
28,Send_home_insurance_quote,2831-02-15T12:33:33.480+00:00
28,Verify_repayment_agreement,2831-02-15T14:28:09.284+00:00
28,Approve_application,2831-02-15T14:50:26.398+00:00
28,Loan__application_approved,2831-02-15T15:04:20.972+00:00
29,Loan__application_received,2477-02-08T11:00:00.000+00:00
29,Check__application__form_completeness,2477-02-08T11:00:00.000+00:00
29,Appraise_property,2477-02-08T11:11:31.603+00:00
29,Check_credit_history,2477-02-08T11:11:31.603+00:00
29,Assess_loan_risk,2477-02-08T12:07:53.842+00:00
29,Assess_eligibility,2477-02-08T12:37:34.561+00:00
29,Reject_application,2477-02-08T12:52:45.908+00:00
29,Loan_application_rejected,2477-02-08T13:28:47.417+00:00
30,Loan__application_received,2755-02-15T13:30:00.000+00:00
30,Check__application__form_completeness,2755-02-15T13:30:00.000+00:00
30,Appraise_property,2755-02-15T13:35:40.067+00:00
30,Check_credit_history,2755-02-15T13:35:40.067+00:00
30,Assess_loan_risk,2755-02-15T14:57:41.217+00:00
30,Assess_eligibility,2755-02-15T16:21:57.296+00:00
30,Prepare_acceptance_pack,2755-02-18T10:09:02.944+00:00
30,Check_if_home_insurance_quote_is_requested,2755-02-18T11:22:57.475+00:00
30,Send_home_insurance_quote,2755-02-18T12:14:26.320+00:00
30,Verify_repayment_agreement,2755-02-18T12:15:07.945+00:00
30,Cancel_application,2755-02-18T12:59:29.786+00:00
30,Loan__application_canceled,2755-02-18T13:44:24.712+00:00
31,Loan__application_received,2601-02-22T10:30:00.000+00:00
31,Check__application__form_completeness,2601-02-22T10:30:00.000+00:00
31,Appraise_property,2601-02-22T10:33:16.445+00:00
31,Check_credit_history,2601-02-22T10:33:16.445+00:00
31,Assess_loan_risk,2601-02-22T12:22:52.915+00:00
31,Assess_eligibility,2601-02-22T12:40:29.132+00:00
31,Prepare_acceptance_pack,2601-02-22T12:48:13.872+00:00
31,Check_if_home_insurance_quote_is_requested,2601-02-22T12:53:48.051+00:00
31,Send_home_insurance_quote,2601-02-22T13:19:20.727+00:00
31,Verify_repayment_agreement,2601-02-22T13:32:29.617+00:00
31,Cancel_application,2601-02-22T16:08:46.857+00:00
31,Loan__application_canceled,2601-02-22T16:10:50.376+00:00
32,Loan__application_received,2088-02-06T12:00:00.000+00:00
32,Check__application__form_completeness,2088-02-06T12:00:00.000+00:00
32,Return_application_back_to_applicant,2088-02-06T12:27:58.450+00:00
32,Receive_updated_application,2088-02-06T12:53:01.042+00:00
32,Check__application__form_completeness,2088-02-06T13:31:48.570+00:00
32,Appraise_property,2088-02-06T13:54:51.092+00:00
32,Check_credit_history,2088-02-06T13:54:51.092+00:00
32,Assess_loan_risk,2088-02-06T14:25:25.266+00:00
32,Assess_eligibility,2088-02-06T15:27:59.038+00:00
32,Reject_application,2088-02-06T15:51:38.754+00:00
32,Loan_application_rejected,2088-02-06T15:55:53.400+00:00
33,Loan__application_received,2598-02-13T11:00:00.000+00:00
33,Check__application__form_completeness,2598-02-13T11:00:00.000+00:00
33,Appraise_property,2598-02-13T11:10:44.959+00:00
